1000045434	11
100006885	1
100019732	1
100032427	1
1000540062	1
1000911	1
1001089495	3
1001172439	2
100125401	3
1001374075	9
1001383051	13
1001422904	4
1001486988	1
1001519413	13
100158519	42
1001596165	1
100173277	4
1001762574	1
1001766320	1
1001859866	1
1001862044	1
100189100	8
1001892710	34
1001929386	3
100196272	66
100198008	3
1001992369	2
100200198	1
100213800	2
100215015	3
100215755	1
1002225385	70
100222590	1
1002228948	2
100225369	2
1002269899	1
1002279900	1
100250017	1
100258169	2
100260003	1
1002663290	5
10027182	1
1002786151	1
1002845180	1
1002870403	3
1002981	2
100298314	1
100303510	4
100306676	1
100319024	4
1003320438	2
1003379274	53
100341290	1
1003448132	1
10034702	1
100347100	2
1003658359	1
100369903	1
1003739054	1
1003776541	2
1003875882	1
1003960531	4
1003970012	30
1004074956	3
1004097176	60
1004184901	1
1004227364	5
1004259643	2
1004425164	1
1004476806	3
1004508822	2
100452627	2
100462652	2
1004640842	1
10046412	2
100469471	1
100470168	57
100471384	22
100473246	9
1004757853	1
1004779501	3
1004826906	3
1004897965	2
100490618	6
1005047028	1
100507331	1
100540712	1
100543597	1
100557051	1
100562784	1
1005712530	1
1005838386	2
1005889260	1
1006001	1
100600286	1
1006026841	1
1006029330	2
1006057248	1
1006099250	2
1006186878	1
1006189770	6
100619147	1
1006198477	1
1006251342	1
1006269133	3
1006288764	1
1006425576	1
1006511498	1
1006580634	1
1006615554	1
1006762536	7
1007025684	1
1007028870	1
1007035298	8
1007124085	2
1007194963	1
1007250871	16
1007251	1
1007256920	3
100728688	2
1007365580	1
1007378952	5
1007423143	2
100743194	5
100747075	5
1007565452	2
100763933	1
1007729353	6
10078532	2
10078652	1
100791094	2
100806686	1
100816694	31
1008213944	2
100837638	1
1008471727	2
1008519133	1
1008633788	2
1008663259	1
1008751004	2
1008778399	1
100877881	1
1009020169	1
100903302	4
1009241	1
1009250894	119
1009291098	5
1009399519	4
1009434396	1
100951796	2
100952085	8
100953522	1
1009564555	1
100956811	1
100967062	2
1009678916	1
1009678956	1
100969775	1
100990428	1
100990915	1
1010071346	1
1010082511	198
101015169	1
101018732	4
101028336	3
101046548	4
101047674	2
101051052	1
1010653280	1
101070771	6
101072143	8
101076335	2
1010810106	2
101083296	1
101088672	1
1010925498	4
1010957076	2
1011075690	44
1011098372	3
1011129121	1
1011129631	1
1011212814	2
1011246884	1
101132175	9
1011389378	1
1011411613	9
1011584774	1
1011720810	154
1011754766	1
1011756596	10
1011806334	7
1011819373	1
101184775	6
1011902522	1
1011903006	1
1011945848	10
1011950942	1
1011964116	6
101196873	4
101197480	1
101203834	1
1012078526	1
1012098312	1
1012104127	13
1012134608	25
1012198796	1
101224291	1
101231986	1
101251319	7
101256985	1
101264598	1
1012812674	3
1012817040	1
1013006934	2
101301213	12
1013031564	7
101304421	1
1013170110	1
1013177840	3
1013205452	2
101323511	1
101324953	1
101325762	2
1013292570	2
101333000	1
101343305	10
1013612797	1
1013637480	2
1013720870	2
1014030360	1
1014034260	1
1014047714	1
1014052315	1
1014126192	1
