IF;THEN;CONFIDENCE
ort;direkt,  helf;0.6525027502750275
ort;direkt,  spend;0.6525027502750275
ort;direkt,  syri;0.6526402640264026
ort;direkt;0.6527777777777778
mensch;flucht;0.6541899441340782
mensch;fluchtling;0.6960893854748603
grun;cdu;0.7129779213785676
lieb;dontbombsyria;0.715
lieb;dontbombsyria,  fluchtling;0.715
lieb;dontbombsyria,  helf;0.715
lieb;dontbombsyria,  ort;0.715
lieb;dontbombsyria,  spend;0.715
lieb;dontbombsyria,  syri;0.715
lieb;fluchtling,  ort;0.715
lieb;fluchtling,  spend;0.715
lieb;helf,  syri;0.715
lieb;ort,  syri;0.715
lieb;spend,  syri;0.715
lieb;fluchtling,  helf;0.7153125
lieb;fluchtling,  syri;0.715625
lieb;syri;0.715625
http;flucht,  fluchtling;0.7159322033898305
http;flucht,  irak;0.7159322033898305
http;flucht,  mensch;0.7159322033898305
http;flucht,  mio;0.7159322033898305
http;flucht,  spd;0.7159322033898305
http;flucht,  spend;0.7159322033898305
http;flucht,  terrormiliz;0.7159322033898305
http;fluchtling,  mensch;0.7159322033898305
http;fluchtling,  mio;0.7159322033898305
http;fluchtling,  terrormiliz;0.7159322033898305
http;mensch;0.7159322033898305
http;irak,  mensch;0.7159322033898305
http;mio;0.7159322033898305
http;irak,  mio;0.7159322033898305
http;mensch,  mio;0.7159322033898305
http;irak,  spd;0.7159322033898305
http;mensch,  spd;0.7159322033898305
http;mio,  spd;0.7159322033898305
http;mensch,  spend;0.7159322033898305
http;mio,  spend;0.7159322033898305
http;spd,  spend;0.7159322033898305
http;terrormiliz;0.7159322033898305
http;irak,  terrormiliz;0.7159322033898305
http;mensch,  terrormiliz;0.7159322033898305
http;mio,  terrormiliz;0.7159322033898305
http;spd,  terrormiliz;0.7159322033898305
http;spend,  terrormiliz;0.7159322033898305
http;flucht;0.7166101694915255
http;fluchtling,  irak;0.7172881355932204
http;fluchtling,  spend;0.7172881355932204
http;irak;0.7172881355932204
http;spend;0.7172881355932204
http;irak,  spend;0.7172881355932204
lieb;helf,  ort;0.718125
lieb;helf,  spend;0.718125
lieb;ort,  spend;0.718125
lieb;ort;0.71875
lieb;helf;0.719375
lieb;spend;0.72
https;fluchtling;0.7249787354692373
http;fluchtling,  spd;0.7261016949152542
mio;flucht,  http;0.730795847750865
mio;fluchtling,  http;0.730795847750865
mio;http;0.730795847750865
mio;http,  irak;0.730795847750865
mio;http,  mensch;0.730795847750865
mio;http,  spd;0.730795847750865
mio;http,  spend;0.730795847750865
mio;http,  terrormiliz;0.730795847750865
mio;flucht,  spd;0.7314878892733564
mio;fluchtling,  spend;0.7314878892733564
mio;fluchtling,  terrormiliz;0.7314878892733564
mio;mensch,  spd;0.7314878892733564
mio;spd,  terrormiliz;0.7314878892733564
mio;irak,  spd;0.7321799307958478
mio;fluchtling,  mensch;0.7335640138408305
mio;fluchtling,  irak;0.7349480968858132
mio;flucht,  irak;0.7356401384083044
mio;flucht,  spend;0.7356401384083044
mio;flucht,  terrormiliz;0.7356401384083044
mio;irak,  mensch;0.7356401384083044
mio;irak,  spend;0.7356401384083044
mio;irak,  terrormiliz;0.7356401384083044
mio;mensch,  spend;0.7356401384083044
mio;mensch,  terrormiliz;0.7356401384083044
mio;terrormiliz;0.7356401384083044
mio;spend,  terrormiliz;0.7356401384083044
mio;flucht,  fluchtling;0.7370242214532872
mio;fluchtling,  spd;0.7370242214532872
mio;irak;0.7391003460207612
mio;spd,  spend;0.7397923875432526
mio;spend;0.7439446366782007
spend;fluchtling,  ort;0.7492741841830217
spend;fluchtling,  syri;0.7499709673673208
spend;fluchtling,  helf;0.75066775055162
politik;fluchtling;0.7514060742407199
mio;spd;0.7529411764705882
helf;fluchtling,  ort;0.7594161958568738
helf;fluchtling,  spend;0.7608286252354048
lieb;fluchtling;0.7634375
helf;fluchtling,  syri;0.7635357815442562
mio;flucht,  mensch;0.7660899653979238
http;spd;0.7667796610169492
mio;mensch;0.770242214532872
mio;flucht;0.772318339100346
helf;fluchtling;0.7871939736346516
deutsch;fluchtling;0.7969543147208121
link;cdu;0.8115095913261051
http;fluchtling;0.8128813559322033
spend;ort,  syri;0.816978283590756
spend;helf,  ort;0.8181395888979213
spend;helf,  syri;0.8182557194286378
spend;syri;0.8187202415515039
spend;ort;0.8188363720822204
hilf;direkt,  fluchtling;0.8200105876124933
hilf;helf,  ort;0.8200105876124933
hilf;ort,  spend;0.8200105876124933
hilf;direkt,  helf;0.8205399682371625
hilf;direkt,  ort;0.8205399682371625
hilf;direkt,  spend;0.8205399682371625
hilf;direkt,  syri;0.8205399682371625
hilf;ort,  syri;0.8205399682371625
hilf;direkt;0.8210693488618317
hilf;fluchtling,  spend;0.8210693488618317
hilf;spend,  syri;0.8210693488618317
hilf;helf,  spend;0.8215987294865008
hilf;fluchtling,  ort;0.8221281101111699
hilf;spend;0.8221281101111699
hilf;helf,  syri;0.822657490735839
hilf;ort;0.8237162519851774
hilf;fluchtling,  helf;0.8242456326098465
spend;helf;0.8255719428637789
hilf;helf;0.8274219163578613
hilf;fluchtling,  syri;0.8279512969825304
helf;ort,  syri;0.8280367231638418
helf;ort,  spend;0.829213747645951
helf;spend,  syri;0.829331450094162
hilf;syri;0.8295394388565378
helf;ort;0.8299199623352166
direkt;fluchtling,  helf;0.8322335532893421
direkt;fluchtling,  ort;0.8322335532893421
direkt;fluchtling,  spend;0.8322335532893421
direkt;fluchtling,  syri;0.8328334333133374
helf;syri;0.8330979284369114
helf;spend;0.83674670433145
direkt;fluchtling;0.8428314337132573
mio;fluchtling;0.8463667820069204
asylflut;asyl;0.856687898089172
asylflut;asyl,  fluchtling;0.856687898089172
syri;fluchtling,  ort;0.8589299973383019
syri;fluchtling,  spend;0.8594623369709875
syri;fluchtling,  helf;0.8633217993079585
spend;fluchtling;0.8827081639763094
ort;fluchtling,  helf;0.8872387238723872
ort;fluchtling,  spend;0.8872387238723872
ort;fluchtling,  syri;0.8875137513751375
hilf;fluchtling;0.8914769719428269
ort;fluchtling;0.893976897689769
deutschland;fluchtling;0.9116465863453815
refugeeswelcom;fluchtling;0.9146608315098468
syri;fluchtling;0.9149587436784669
turkei;fluchtling;0.9153005464480874
