IF;THEN;CONFIDENCE
ticket;deutschland,  sportevent;0.6549878965473309
ticket;sportevent;0.6549878965473309
2015;deutschland;0.6705202312138728
grun;spd;0.6811337466784765
leid;ang,  belastung;0.6836734693877551
leid;ang,  chronisch;0.6836734693877551
leid;ang,  leb;0.6836734693877551
leid;ang,  mind;0.6836734693877551
leid;ang,  prag;0.6836734693877551
leid;ang,  psychisch;0.6836734693877551
leid;ang,  sozial;0.6836734693877551
leid;belastung;0.6836734693877551
leid;belastung,  chronisch;0.6836734693877551
leid;belastung,  leb;0.6836734693877551
leid;belastung,  mind;0.6836734693877551
leid;belastung,  prag;0.6836734693877551
leid;belastung,  psychisch;0.6836734693877551
leid;belastung,  sozial;0.6836734693877551
leid;chronisch;0.6836734693877551
leid;chronisch,  leb;0.6836734693877551
leid;chronisch,  mind;0.6836734693877551
leid;chronisch,  prag;0.6836734693877551
leid;chronisch,  psychisch;0.6836734693877551
leid;chronisch,  sozial;0.6836734693877551
leid;leb,  mind;0.6836734693877551
leid;leb,  prag;0.6836734693877551
leid;leb,  psychisch;0.6836734693877551
leid;leb,  sozial;0.6836734693877551
leid;mind;0.6836734693877551
leid;prag;0.6836734693877551
leid;mind,  prag;0.6836734693877551
leid;psychisch;0.6836734693877551
leid;mind,  psychisch;0.6836734693877551
leid;prag,  psychisch;0.6836734693877551
leid;mind,  sozial;0.6836734693877551
leid;prag,  sozial;0.6836734693877551
leid;psychisch,  sozial;0.6836734693877551
leid;sozial;0.6850340136054421
leid;leb;0.6870748299319728
leid;ang;0.691156462585034
nachricht;berlin,  deutschland;0.7270375161707633
nachricht;berlin;0.727554980595084
baby;angebot,  newborn;0.7383309759547383
baby;newborn;0.7383309759547383
baby;deutschland,  newborn;0.7383309759547383
angebot;newborn;0.7387489385791113
angebot;baby,  newborn;0.7387489385791113
angebot;deutschland,  newborn;0.7387489385791113
berlin;deutschland;0.7463111111111111
ttip;spd;0.7610192837465565
sozial;ang,  belastung;0.768348623853211
sozial;ang,  chronisch;0.768348623853211
sozial;ang,  leb;0.768348623853211
sozial;ang,  leid;0.768348623853211
sozial;ang,  mind;0.768348623853211
sozial;ang,  prag;0.768348623853211
sozial;ang,  psychisch;0.768348623853211
sozial;belastung;0.768348623853211
sozial;belastung,  chronisch;0.768348623853211
sozial;belastung,  leb;0.768348623853211
sozial;belastung,  leid;0.768348623853211
sozial;belastung,  mind;0.768348623853211
sozial;belastung,  prag;0.768348623853211
sozial;belastung,  psychisch;0.768348623853211
sozial;chronisch;0.768348623853211
sozial;chronisch,  leb;0.768348623853211
sozial;chronisch,  leid;0.768348623853211
sozial;chronisch,  mind;0.768348623853211
sozial;chronisch,  prag;0.768348623853211
sozial;chronisch,  psychisch;0.768348623853211
sozial;leb,  leid;0.768348623853211
sozial;leb,  mind;0.768348623853211
sozial;leb,  prag;0.768348623853211
sozial;leb,  psychisch;0.768348623853211
sozial;leid,  mind;0.768348623853211
sozial;leid,  prag;0.768348623853211
sozial;leid,  psychisch;0.768348623853211
sozial;mind;0.768348623853211
sozial;mind,  prag;0.768348623853211
sozial;mind,  psychisch;0.768348623853211
sozial;prag;0.768348623853211
sozial;prag,  psychisch;0.768348623853211
sozial;psychisch;0.768348623853211
sozial;leid;0.7698776758409785
borussia;dortmund,  ticket;0.773524720893142
sozial;ang;0.7737003058103975
sozial;leb;0.7737003058103975
hamburg;deutschland;0.7749003984063745
borussia;deutschland,  dortmund;0.7751196172248804
borussia;dortmund;0.7759170653907496
top;deutschland;0.7864306784660767
deutsch;deutschland;0.7939453125
frankfurt;deutschland;0.8063102541630149
comics;deutschland,  eur;0.8097320940404593
comics;eur;0.8102788408966648
comics;eur,  marvel;0.8102788408966648
marvel;deutschland,  eur;0.8106185002736727
munch;bay,  ticket;0.8110236220472441
marvel;comics,  eur;0.8111658456486043
marvel;eur;0.8111658456486043
madch;angebot,  newborn;0.8126293995859213
madch;baby,  newborn;0.8126293995859213
madch;deutschland,  newborn;0.8126293995859213
madch;newborn;0.8126293995859213
bay;ticket;0.8164650339333137
bay;deutschland,  ticket;0.8164650339333137
munch;deutschland,  ticket;0.8165817508105604
munch;ticket;0.8165817508105604
reis;app;0.8171171171171171
reis;app,  hotel;0.8171171171171171
reis;app,  pension;0.8171171171171171
reis;app,  room;0.8171171171171171
reis;app,  urlaub;0.8171171171171171
reis;hotel,  pension;0.8171171171171171
reis;hotel,  room;0.8171171171171171
reis;hotel,  urlaub;0.8171171171171171
reis;pension,  room;0.8171171171171171
reis;pension,  urlaub;0.8171171171171171
reis;room;0.8171171171171171
reis;room,  urlaub;0.8171171171171171
reis;pension;0.818018018018018
reis;hotel;0.8198198198198198
munch;bay,  deutschland;0.8272348309402501
munch;bay;0.8327929597035665
reis;urlaub;0.8369369369369369
dortmund;borussia,  ticket;0.8561341571050309
dortmund;borussia,  deutschland;0.8578993821712269
dortmund;borussia;0.8587819947043248
hotel;app;0.8605313092979127
hotel;app,  pension;0.8605313092979127
hotel;app,  reis;0.8605313092979127
hotel;app,  room;0.8605313092979127
hotel;app,  urlaub;0.8605313092979127
hotel;pension,  reis;0.8605313092979127
hotel;room;0.8605313092979127
hotel;pension,  room;0.8605313092979127
hotel;reis,  room;0.8605313092979127
hotel;pension,  urlaub;0.8605313092979127
hotel;reis,  urlaub;0.8605313092979127
hotel;room,  urlaub;0.8605313092979127
hotel;pension;0.8633776091081594
hotel;reis;0.8633776091081594
hotel;urlaub;0.8652751423149905
urlaub;app;0.873795761078998
urlaub;app,  hotel;0.873795761078998
urlaub;app,  pension;0.873795761078998
urlaub;app,  reis;0.873795761078998
urlaub;app,  room;0.873795761078998
urlaub;hotel,  pension;0.873795761078998
urlaub;hotel,  reis;0.873795761078998
urlaub;hotel,  room;0.873795761078998
urlaub;pension;0.873795761078998
urlaub;pension,  reis;0.873795761078998
urlaub;pension,  room;0.873795761078998
urlaub;reis,  room;0.873795761078998
urlaub;room;0.873795761078998
urlaub;hotel;0.8786127167630058
parteitag;spd;0.8798411122144985
urlaub;reis;0.894990366088632
eur;comics,  deutschland;0.895946763460375
eur;deutschland,  marvel;0.895946763460375
eur;comics;0.896551724137931
eur;comics,  marvel;0.896551724137931
eur;marvel;0.896551724137931
nachricht;deutschland;0.9027166882276844
madch;angebot;0.9109730848861284
madch;angebot,  baby;0.9109730848861284
madch;angebot,  deutschland;0.9109730848861284
madch;baby;0.9109730848861284
madch;baby,  deutschland;0.9109730848861284
bay;deutschland;0.91737975804072
dortmund;deutschland,  ticket;0.9249779346866726
dortmund;ticket;0.9258605472197705
gabriel;spd;0.9327510917030568
spdbpt;spd;0.933997509339975
munch;deutschland;0.9351551644279759
madch;deutschland;0.9461697722567288
dortmund;deutschland;0.9549867608120035
germany;deutschland;0.955503512880562
mind;ang;0.9608030592734226
mind;ang,  belastung;0.9608030592734226
mind;ang,  chronisch;0.9608030592734226
mind;ang,  leb;0.9608030592734226
mind;ang,  leid;0.9608030592734226
mind;ang,  prag;0.9608030592734226
mind;ang,  psychisch;0.9608030592734226
mind;ang,  sozial;0.9608030592734226
mind;belastung;0.9608030592734226
mind;belastung,  chronisch;0.9608030592734226
mind;belastung,  leb;0.9608030592734226
mind;belastung,  leid;0.9608030592734226
mind;belastung,  prag;0.9608030592734226
mind;belastung,  psychisch;0.9608030592734226
mind;belastung,  sozial;0.9608030592734226
mind;chronisch;0.9608030592734226
mind;chronisch,  leb;0.9608030592734226
mind;chronisch,  leid;0.9608030592734226
mind;chronisch,  prag;0.9608030592734226
mind;chronisch,  psychisch;0.9608030592734226
mind;chronisch,  sozial;0.9608030592734226
mind;leb;0.9608030592734226
mind;leb,  leid;0.9608030592734226
mind;leb,  prag;0.9608030592734226
mind;leb,  psychisch;0.9608030592734226
mind;leb,  sozial;0.9608030592734226
mind;leid;0.9608030592734226
mind;leid,  prag;0.9608030592734226
mind;leid,  psychisch;0.9608030592734226
mind;leid,  sozial;0.9608030592734226
mind;prag;0.9608030592734226
mind;psychisch;0.9608030592734226
mind;prag,  psychisch;0.9608030592734226
mind;sozial;0.9608030592734226
mind;prag,  sozial;0.9608030592734226
mind;psychisch,  sozial;0.9608030592734226
app;hotel;0.9659211927582535
app;pension;0.9659211927582535
app;hotel,  pension;0.9659211927582535
app;reis;0.9659211927582535
app;hotel,  reis;0.9659211927582535
app;pension,  reis;0.9659211927582535
app;room;0.9659211927582535
app;hotel,  room;0.9659211927582535
app;pension,  room;0.9659211927582535
app;reis,  room;0.9659211927582535
app;urlaub;0.9659211927582535
app;hotel,  urlaub;0.9659211927582535
app;pension,  urlaub;0.9659211927582535
app;reis,  urlaub;0.9659211927582535
app;room,  urlaub;0.9659211927582535
baby;angebot;0.9666195190947666
baby;angebot,  deutschland;0.9666195190947666
angebot;baby;0.9671667138409283
angebot;baby,  deutschland;0.9671667138409283
baby;deutschland;0.9691654879773691
pension;app;0.9805405405405405
pension;app,  hotel;0.9805405405405405
pension;app,  reis;0.9805405405405405
pension;app,  room;0.9805405405405405
pension;app,  urlaub;0.9805405405405405
pension;hotel,  reis;0.9805405405405405
pension;hotel,  room;0.9805405405405405
pension;hotel,  urlaub;0.9805405405405405
pension;room;0.9805405405405405
pension;reis,  room;0.9805405405405405
pension;urlaub;0.9805405405405405
pension;reis,  urlaub;0.9805405405405405
pension;room,  urlaub;0.9805405405405405
eur;deutschland;0.9812462189957653
pension;reis;0.9816216216216216
pension;hotel;0.9837837837837838
bvb;ticket;0.9861111111111112
bvb;deutschland,  ticket;0.9861111111111112
belastung;ang;0.9862610402355251
belastung;ang,  chronisch;0.9862610402355251
belastung;ang,  leb;0.9862610402355251
belastung;ang,  leid;0.9862610402355251
belastung;ang,  mind;0.9862610402355251
belastung;ang,  prag;0.9862610402355251
belastung;ang,  psychisch;0.9862610402355251
belastung;ang,  sozial;0.9862610402355251
belastung;chronisch;0.9862610402355251
belastung;leb;0.9862610402355251
belastung;chronisch,  leb;0.9862610402355251
belastung;leid;0.9862610402355251
belastung;chronisch,  leid;0.9862610402355251
belastung;leb,  leid;0.9862610402355251
belastung;mind;0.9862610402355251
belastung;chronisch,  mind;0.9862610402355251
belastung;leb,  mind;0.9862610402355251
belastung;leid,  mind;0.9862610402355251
belastung;prag;0.9862610402355251
belastung;chronisch,  prag;0.9862610402355251
belastung;leb,  prag;0.9862610402355251
belastung;leid,  prag;0.9862610402355251
belastung;mind,  prag;0.9862610402355251
belastung;psychisch;0.9862610402355251
belastung;chronisch,  psychisch;0.9862610402355251
belastung;leb,  psychisch;0.9862610402355251
belastung;leid,  psychisch;0.9862610402355251
belastung;mind,  psychisch;0.9862610402355251
belastung;prag,  psychisch;0.9862610402355251
belastung;sozial;0.9862610402355251
belastung;chronisch,  sozial;0.9862610402355251
belastung;leb,  sozial;0.9862610402355251
belastung;leid,  sozial;0.9862610402355251
belastung;mind,  sozial;0.9862610402355251
belastung;prag,  sozial;0.9862610402355251
belastung;psychisch,  sozial;0.9862610402355251
bvb;deutschland;0.9914529914529915
prag;ang;0.9921026653504442
prag;ang,  belastung;0.9921026653504442
prag;ang,  chronisch;0.9921026653504442
prag;ang,  leb;0.9921026653504442
prag;ang,  leid;0.9921026653504442
prag;ang,  mind;0.9921026653504442
psychisch;ang,  belastung;0.9921026653504442
psychisch;ang,  chronisch;0.9921026653504442
psychisch;ang,  leb;0.9921026653504442
psychisch;ang,  leid;0.9921026653504442
psychisch;ang,  mind;0.9921026653504442
psychisch;ang,  prag;0.9921026653504442
prag;ang,  psychisch;0.9921026653504442
prag;ang,  sozial;0.9921026653504442
psychisch;ang,  sozial;0.9921026653504442
prag;belastung;0.9921026653504442
prag;belastung,  chronisch;0.9921026653504442
prag;belastung,  leb;0.9921026653504442
prag;belastung,  leid;0.9921026653504442
prag;belastung,  mind;0.9921026653504442
psychisch;belastung;0.9921026653504442
psychisch;belastung,  chronisch;0.9921026653504442
psychisch;belastung,  leb;0.9921026653504442
psychisch;belastung,  leid;0.9921026653504442
psychisch;belastung,  mind;0.9921026653504442
psychisch;belastung,  prag;0.9921026653504442
prag;belastung,  psychisch;0.9921026653504442
prag;belastung,  sozial;0.9921026653504442
psychisch;belastung,  sozial;0.9921026653504442
prag;chronisch;0.9921026653504442
prag;chronisch,  leb;0.9921026653504442
prag;chronisch,  leid;0.9921026653504442
prag;chronisch,  mind;0.9921026653504442
psychisch;chronisch;0.9921026653504442
psychisch;chronisch,  leb;0.9921026653504442
psychisch;chronisch,  leid;0.9921026653504442
psychisch;chronisch,  mind;0.9921026653504442
prag;chronisch,  psychisch;0.9921026653504442
psychisch;chronisch,  prag;0.9921026653504442
prag;chronisch,  sozial;0.9921026653504442
psychisch;chronisch,  sozial;0.9921026653504442
prag;leb;0.9921026653504442
prag;leb,  leid;0.9921026653504442
prag;leb,  mind;0.9921026653504442
psychisch;leb;0.9921026653504442
psychisch;leb,  leid;0.9921026653504442
psychisch;leb,  mind;0.9921026653504442
psychisch;leb,  prag;0.9921026653504442
prag;leb,  psychisch;0.9921026653504442
prag;leb,  sozial;0.9921026653504442
psychisch;leb,  sozial;0.9921026653504442
prag;leid;0.9921026653504442
prag;leid,  mind;0.9921026653504442
psychisch;leid;0.9921026653504442
psychisch;leid,  mind;0.9921026653504442
prag;leid,  psychisch;0.9921026653504442
psychisch;leid,  prag;0.9921026653504442
prag;leid,  sozial;0.9921026653504442
psychisch;leid,  sozial;0.9921026653504442
prag;mind;0.9921026653504442
psychisch;mind;0.9921026653504442
psychisch;mind,  prag;0.9921026653504442
prag;mind,  psychisch;0.9921026653504442
prag;mind,  sozial;0.9921026653504442
psychisch;mind,  sozial;0.9921026653504442
psychisch;prag;0.9921026653504442
prag;psychisch;0.9921026653504442
prag;sozial;0.9921026653504442
prag;psychisch,  sozial;0.9921026653504442
psychisch;prag,  sozial;0.9921026653504442
psychisch;sozial;0.9921026653504442
angebot;deutschland;0.9923577696009057
psychisch;ang;0.9940769990128332
borussia;ticket;0.9960127591706539
borussia;deutschland,  ticket;0.9960127591706539
comics;deutschland,  marvel;0.9978130125751777
ticket;deutschland;0.9979615237609887
chronisch;ang;0.9980139026812314
chronisch;ang,  belastung;0.9980139026812314
chronisch;ang,  leb;0.9980139026812314
chronisch;ang,  leid;0.9980139026812314
chronisch;ang,  mind;0.9980139026812314
chronisch;ang,  prag;0.9980139026812314
chronisch;ang,  psychisch;0.9980139026812314
chronisch;ang,  sozial;0.9980139026812314
chronisch;belastung;0.9980139026812314
chronisch;belastung,  leb;0.9980139026812314
chronisch;belastung,  leid;0.9980139026812314
chronisch;belastung,  mind;0.9980139026812314
chronisch;belastung,  prag;0.9980139026812314
chronisch;belastung,  psychisch;0.9980139026812314
chronisch;belastung,  sozial;0.9980139026812314
chronisch;leb;0.9980139026812314
chronisch;leid;0.9980139026812314
chronisch;leb,  leid;0.9980139026812314
chronisch;mind;0.9980139026812314
chronisch;leb,  mind;0.9980139026812314
chronisch;leid,  mind;0.9980139026812314
chronisch;prag;0.9980139026812314
chronisch;leb,  prag;0.9980139026812314
chronisch;leid,  prag;0.9980139026812314
chronisch;mind,  prag;0.9980139026812314
chronisch;psychisch;0.9980139026812314
chronisch;leb,  psychisch;0.9980139026812314
chronisch;leid,  psychisch;0.9980139026812314
chronisch;mind,  psychisch;0.9980139026812314
chronisch;prag,  psychisch;0.9980139026812314
chronisch;sozial;0.9980139026812314
chronisch;leb,  sozial;0.9980139026812314
chronisch;leid,  sozial;0.9980139026812314
chronisch;mind,  sozial;0.9980139026812314
chronisch;prag,  sozial;0.9980139026812314
chronisch;psychisch,  sozial;0.9980139026812314
comics;deutschland;0.9983597594313832
fluchtling;deutschland;0.9984484096198604
room;app;0.998898678414097
room;app,  hotel;0.998898678414097
room;app,  pension;0.998898678414097
room;app,  reis;0.998898678414097
room;app,  urlaub;0.998898678414097
room;hotel;0.998898678414097
room;hotel,  pension;0.998898678414097
room;hotel,  reis;0.998898678414097
room;hotel,  urlaub;0.998898678414097
room;pension;0.998898678414097
room;pension,  reis;0.998898678414097
room;pension,  urlaub;0.998898678414097
room;reis;0.998898678414097
room;reis,  urlaub;0.998898678414097
room;urlaub;0.998898678414097
marvel;comics,  deutschland;0.9989053092501369
marvel;deutschland;0.9989053092501369
comics;marvel;0.9989065062875888
borussia;deutschland;0.9992025518341308
newborn;angebot;1.0
newborn;angebot,  baby;1.0
newborn;angebot,  deutschland;1.0
newborn;baby;1.0
newborn;baby,  deutschland;1.0
marvel;comics;1.0
newborn;deutschland;1.0
sportevent;deutschland;1.0
sportsevent;deutschland;1.0
sportevent;deutschland,  ticket;1.0
sportsevent;deutschland,  ticket;1.0
