IF;THEN;CONFIDENCE
ticket,  top;sportevent;0.6557610241820768
bay,  ticket;sportsevent;0.6561446521605884
dortmund,  ticket;sportsevent;0.6574519230769231
bay,  ticket;sportevent;0.6582899172540607
ticket,  top;sportsevent;0.6586059743954481
deutschland,  ticket;sportevent;0.6611038107752957
borussia,  deutschland;sportsevent;0.6660550458715596
deutschland,  ticket;sportsevent;0.6693823915900131
borussia,  ticket;sportsevent;0.6697416974169742
bvb,  deutschland;sportsevent;0.6699438202247191
deutschland,  nachricht;berlin;0.6713513513513514
bvb,  ticket;sportsevent;0.6785206258890469
angebot,  deutschland;newborn;0.6922120961060481
deutschland,  dortmund;borussia;0.7189695550351288
baby,  deutschland;newborn;0.7249457700650759
angebot,  baby;newborn;0.7265217391304348
dortmund,  ticket;borussia;0.7319711538461539
deutschland,  frankfurt;eintracht;0.7353846153846154
deutschland,  eintracht;frankfurt;0.7623604465709729
deutschland,  frankfurt;ticket;0.7676923076923077
eintracht,  ticket;frankfurt;0.7747163695299838
bay,  top;munch;0.7903225806451613
comics,  deutschland;eur;0.7963659147869674
deutschland,  marvel;eur;0.7968652037617555
comics,  marvel;eur;0.7973651191969887
deutschland,  stuttgart;ticket;0.8314606741573034
deutschland,  munch;bay;0.8479800083298625
deutschland,  munch;ticket;0.8692211578508955
deutschland,  top;ticket;0.8865069356872636
deutschland,  eur;comics;0.8982332155477032
deutschland,  eur;marvel;0.8982332155477032
bay,  deutschland;ticket;0.901630284609008
darmstadt,  deutschland;ticket;0.9325463743676222
angebot,  deutschland;baby;0.9527754763877382
deutschland,  kart;ticket;0.9529780564263323
frankfurt,  ticket;eintracht;0.9579158316633266
munch,  sportevent;bay;0.9611069558713538
munch,  ticket;bay;0.9616858237547893
munch,  sportsevent;bay;0.9688212927756654
deutschland,  vfb;ticket;0.972176759410802
deutschland,  gebot;comics;0.973630831643002
deutschland,  gebot;marvel;0.973630831643002
deutschland,  dortmund;ticket;0.9742388758782201
deutschland,  werd;ticket;0.9774127310061602
bay,  munch;ticket;0.9795121951219512
deutschland,  gebot;eur;0.9817444219066938
deutschland,  eintracht;ticket;0.9840510366826156
deutschland,  schalk;ticket;0.9871382636655949
bvb,  deutschland;ticket;0.9873595505617978
borussia,  dortmund;ticket;0.9886363636363636
munch,  top;bay;0.9908088235294118
bvb,  dortmund;ticket;0.9910313901345291
borussia,  bvb;ticket;0.9913419913419913
eur,  gebot;comics;0.9917355371900827
eur,  gebot;marvel;0.9917355371900827
deutschland,  hsv;ticket;0.9919191919191919
bay,  munch;deutschland;0.9931707317073171
borussia,  deutschland;ticket;0.9944954128440368
borussia,  dortmund;deutschland;0.9967532467532467
bay,  top;ticket;0.9970674486803519
bvb,  dortmund;deutschland;0.9977578475336323
baby,  deutschland;angebot;0.9978308026030369
borussia,  bvb;deutschland;0.9978354978354979
berlin,  nachricht;deutschland;0.9983922829581994
deutschland,  sitzplatz;ticket;0.9985855728429985
comics,  deutschland;marvel;0.9987468671679198
deutschland,  marvel;comics;0.9993730407523511
munch,  ticket;deutschland;0.9995210727969349
deutschland,  sportevent;ticket;0.9998012718600954
angebot,  baby;deutschland;1.0
baby,  newborn;angebot;1.0
angebot,  newborn;baby;1.0
deutschland,  newborn;angebot;1.0
angebot,  newborn;deutschland;1.0
deutschland,  newborn;baby;1.0
baby,  newborn;deutschland;1.0
bay,  sportevent;deutschland;1.0
bay,  sportsevent;deutschland;1.0
bay,  ticket;deutschland;1.0
bay,  sportevent;ticket;1.0
bay,  sportsevent;ticket;1.0
bay,  top;deutschland;1.0
borussia,  sportevent;deutschland;1.0
borussia,  sportsevent;deutschland;1.0
borussia,  ticket;deutschland;1.0
borussia,  sportevent;ticket;1.0
borussia,  sportsevent;ticket;1.0
bvb,  sportevent;deutschland;1.0
bvb,  sportsevent;deutschland;1.0
bvb,  ticket;deutschland;1.0
bvb,  sportevent;ticket;1.0
bvb,  sportsevent;ticket;1.0
comics,  eur;deutschland;1.0
comics,  gebot;deutschland;1.0
comics,  gebot;eur;1.0
comics,  marvel;deutschland;1.0
eur,  marvel;comics;1.0
comics,  eur;marvel;1.0
gebot,  marvel;comics;1.0
comics,  gebot;marvel;1.0
darmstadt,  ticket;deutschland;1.0
eintracht,  frankfurt;deutschland;1.0
eur,  gebot;deutschland;1.0
eur,  marvel;deutschland;1.0
gebot,  marvel;deutschland;1.0
dortmund,  sportevent;deutschland;1.0
munch,  sportevent;deutschland;1.0
sitzplatz,  sportevent;deutschland;1.0
dortmund,  sportsevent;deutschland;1.0
munch,  sportsevent;deutschland;1.0
sportevent,  sportsevent;deutschland;1.0
dortmund,  ticket;deutschland;1.0
eintracht,  ticket;deutschland;1.0
frankfurt,  ticket;deutschland;1.0
hsv,  ticket;deutschland;1.0
kart,  ticket;deutschland;1.0
schalk,  ticket;deutschland;1.0
sitzplatz,  ticket;deutschland;1.0
sportevent,  ticket;deutschland;1.0
sportsevent,  ticket;deutschland;1.0
deutschland,  sportsevent;ticket;1.0
stuttgart,  ticket;deutschland;1.0
munch,  top;deutschland;1.0
sportevent,  top;deutschland;1.0
sportsevent,  top;deutschland;1.0
ticket,  top;deutschland;1.0
ticket,  vfb;deutschland;1.0
ticket,  werd;deutschland;1.0
dortmund,  sportevent;ticket;1.0
dortmund,  sportsevent;ticket;1.0
eintracht,  frankfurt;ticket;1.0
gebot,  marvel;eur;1.0
munch,  sportevent;ticket;1.0
munch,  sportsevent;ticket;1.0
munch,  top;ticket;1.0
sitzplatz,  sportevent;ticket;1.0
sportevent,  sportsevent;ticket;1.0
sportevent,  top;ticket;1.0
sportsevent,  top;ticket;1.0
