IF;THEN;CONFIDENCE
morg;edition46;0.6534653465346535
morg;edition46,  gefuhlt;0.6534653465346535
morg;edition46,  jahr;0.6534653465346535
morg;edition46,  kalend;0.6534653465346535
morg;edition46,  magazin;0.6534653465346535
morg;edition46,  pegida;0.6534653465346535
morg;edition46,  rest;0.6534653465346535
morg;edition46,  wahrheit;0.6534653465346535
morg;gefuhlt;0.6534653465346535
morg;gefuhlt,  jahr;0.6534653465346535
morg;gefuhlt,  kalend;0.6534653465346535
morg;gefuhlt,  magazin;0.6534653465346535
morg;gefuhlt,  pegida;0.6534653465346535
morg;gefuhlt,  rest;0.6534653465346535
morg;gefuhlt,  wahrheit;0.6534653465346535
morg;jahr;0.6534653465346535
morg;jahr,  kalend;0.6534653465346535
morg;jahr,  magazin;0.6534653465346535
morg;jahr,  pegida;0.6534653465346535
morg;jahr,  rest;0.6534653465346535
morg;jahr,  wahrheit;0.6534653465346535
morg;kalend;0.6534653465346535
morg;kalend,  magazin;0.6534653465346535
morg;kalend,  pegida;0.6534653465346535
morg;kalend,  rest;0.6534653465346535
morg;kalend,  wahrheit;0.6534653465346535
morg;magazin;0.6534653465346535
morg;magazin,  pegida;0.6534653465346535
morg;magazin,  rest;0.6534653465346535
morg;magazin,  wahrheit;0.6534653465346535
morg;rest;0.6534653465346535
morg;pegida,  rest;0.6534653465346535
morg;wahrheit;0.6534653465346535
morg;pegida,  wahrheit;0.6534653465346535
morg;rest,  wahrheit;0.6534653465346535
verfassungsschutz;beobacht,  pegida;0.6537267080745341
verfassungsschutz;lass;0.6537267080745341
verfassungsschutz;lass,  pegida;0.6537267080745341
verfassungsschutz;beobacht;0.65527950310559
maas;gobbel;0.6555716353111433
lass;beobacht,  deutsch;0.65625
nazis;pegida;0.6587677725118484
muc0911;nopegida;0.6611479028697572
dd0911;nopegida;0.6684131736526946
lass;deutsch;0.6726973684210527
lass;deutsch,  pegida;0.6726973684210527
lass;beobacht,  verfassungsschutz;0.6875
maas;bachmann;0.6903039073806078
lass;verfassungsschutz;0.6924342105263158
lass;pegida,  verfassungsschutz;0.6924342105263158
viel;pegida;0.7017543859649122
schon;pegida;0.702920443101712
mal;pegida;0.704136690647482
lutz;bachmann,  pegida;0.7050938337801609
hetz;pegida;0.70625
lass;beobacht;0.7072368421052632
lass;beobacht,  pegida;0.7072368421052632
gobbel;bachmann;0.7200956937799043
polizei;pegida;0.7228070175438597
gibt;pegida;0.7236614853195165
leut;pegida;0.7289433384379785
gut;pegida;0.7298507462686568
mehr;pegida;0.74860853432282
kaltland;nopegida;0.7522935779816514
demo;pegida;0.766
munch;pegida;0.7691956124314442
muslim;besorgt,  unt;0.7694235588972431
muslim;bug,  unt;0.7694235588972431
muslim;islamist,  unt;0.7694235588972431
muslim;unt;0.7694235588972431
muslim;nazi,  unt;0.7694235588972431
muslim;pegida,  unt;0.7694235588972431
muslim;unt,  unterscheidet;0.7694235588972431
muslim;unt,  warum;0.7694235588972431
muslim;besorgt,  bug;0.7706766917293233
muslim;besorgt,  nazi;0.7706766917293233
muslim;besorgt,  unterscheidet;0.7706766917293233
muslim;besorgt,  warum;0.7706766917293233
muslim;bug;0.7706766917293233
muslim;bug,  islamist;0.7706766917293233
muslim;bug,  nazi;0.7706766917293233
muslim;bug,  pegida;0.7706766917293233
muslim;bug,  unterscheidet;0.7706766917293233
muslim;bug,  warum;0.7706766917293233
muslim;islamist,  nazi;0.7706766917293233
muslim;nazi;0.7706766917293233
muslim;nazi,  pegida;0.7706766917293233
muslim;nazi,  unterscheidet;0.7706766917293233
muslim;nazi,  warum;0.7706766917293233
muslim;besorgt;0.7719298245614035
muslim;besorgt,  islamist;0.7719298245614035
muslim;besorgt,  pegida;0.7719298245614035
muslim;islamist,  unterscheidet;0.7719298245614035
muslim;islamist,  warum;0.7719298245614035
muslim;unterscheidet;0.7719298245614035
muslim;pegida,  unterscheidet;0.7719298245614035
muslim;unterscheidet,  warum;0.7719298245614035
muslim;islamist,  pegida;0.7756892230576441
muslim;islamist;0.7769423558897243
muslim;warum;0.7769423558897243
muslim;pegida,  warum;0.7769423558897243
sachs;pegida;0.7773549000951475
lugenpress;pegida;0.7791718946047679
seit;pegida;0.78060413354531
https;pegida;0.7831513260530422
lutz;bachmann;0.7855227882037533
festerling;pegida;0.7868852459016393
herzstatthetz;nopegida;0.789179104477612
imm;pegida;0.8
wahrheit;edition46;0.8006932409012132
wahrheit;edition46,  gefuhlt;0.8006932409012132
wahrheit;edition46,  jahr;0.8006932409012132
wahrheit;edition46,  kalend;0.8006932409012132
wahrheit;edition46,  magazin;0.8006932409012132
wahrheit;edition46,  morg;0.8006932409012132
wahrheit;edition46,  pegida;0.8006932409012132
wahrheit;edition46,  rest;0.8006932409012132
wahrheit;gefuhlt,  jahr;0.8006932409012132
wahrheit;gefuhlt,  kalend;0.8006932409012132
wahrheit;gefuhlt,  magazin;0.8006932409012132
wahrheit;gefuhlt,  morg;0.8006932409012132
wahrheit;gefuhlt,  rest;0.8006932409012132
wahrheit;jahr,  kalend;0.8006932409012132
wahrheit;jahr,  magazin;0.8006932409012132
wahrheit;jahr,  morg;0.8006932409012132
wahrheit;jahr,  rest;0.8006932409012132
wahrheit;kalend;0.8006932409012132
wahrheit;kalend,  magazin;0.8006932409012132
wahrheit;kalend,  morg;0.8006932409012132
wahrheit;kalend,  pegida;0.8006932409012132
wahrheit;kalend,  rest;0.8006932409012132
wahrheit;magazin;0.8006932409012132
wahrheit;magazin,  morg;0.8006932409012132
wahrheit;magazin,  pegida;0.8006932409012132
wahrheit;magazin,  rest;0.8006932409012132
wahrheit;morg;0.8006932409012132
wahrheit;morg,  pegida;0.8006932409012132
wahrheit;morg,  rest;0.8006932409012132
wahrheit;pegida,  rest;0.8006932409012132
wahrheit;rest;0.8006932409012132
wahrheit;gefuhlt,  pegida;0.8024263431542461
wahrheit;jahr;0.8024263431542461
wahrheit;jahr,  pegida;0.8024263431542461
wahrheit;gefuhlt;0.804159445407279
refugeeswelcom;nopegida;0.8045454545454546
gegendemonstrant;pegida;0.812015503875969
dass;pegida;0.818100358422939
nazi;pegida;0.818613485280152
wer;pegida;0.8210262828535669
burg;pegida;0.8211091234347049
besorgt;pegida;0.8247524752475247
maas;pegida;0.8321273516642547
nonazis;nopegida;0.8360450563204005
neu;pegida;0.8360957642725598
novemb;pegida;0.8411016949152542
uns;pegida;0.8460388639760837
erst;pegida;0.8534351145038168
bachmann;pegida;0.8560706401766004
hass;pegida;0.8571428571428571
islamist;besorgt,  unt;0.8623595505617978
islamist;bug,  unt;0.8623595505617978
islamist;unt;0.8623595505617978
islamist;muslim,  unt;0.8623595505617978
islamist;nazi,  unt;0.8623595505617978
islamist;pegida,  unt;0.8623595505617978
islamist;unt,  unterscheidet;0.8623595505617978
islamist;unt,  warum;0.8623595505617978
islamist;besorgt,  bug;0.8637640449438202
islamist;besorgt,  nazi;0.8637640449438202
islamist;besorgt,  unterscheidet;0.8637640449438202
islamist;besorgt,  warum;0.8637640449438202
islamist;bug;0.8637640449438202
islamist;bug,  muslim;0.8637640449438202
islamist;bug,  nazi;0.8637640449438202
islamist;bug,  pegida;0.8637640449438202
islamist;bug,  unterscheidet;0.8637640449438202
islamist;bug,  warum;0.8637640449438202
islamist;muslim,  nazi;0.8637640449438202
islamist;nazi,  unterscheidet;0.8637640449438202
islamist;nazi,  warum;0.8637640449438202
gepida;nopegida;0.8641063515509602
lutz;pegida;0.8646112600536193
islamist;besorgt,  muslim;0.8651685393258427
islamist;unterscheidet;0.8651685393258427
islamist;muslim,  unterscheidet;0.8651685393258427
islamist;pegida,  unterscheidet;0.8651685393258427
islamist;warum;0.8651685393258427
islamist;muslim,  warum;0.8651685393258427
islamist;pegida,  warum;0.8651685393258427
islamist;unterscheidet,  warum;0.8651685393258427
islamist;besorgt;0.8665730337078652
islamist;besorgt,  pegida;0.8665730337078652
islamist;nazi,  pegida;0.8665730337078652
islamist;nazi;0.8679775280898876
weg;pegida;0.8686868686868687
islamist;muslim,  pegida;0.8693820224719101
islamist;muslim;0.8707865168539326
rest;edition46;0.8716981132075472
rest;edition46,  gefuhlt;0.8716981132075472
rest;edition46,  jahr;0.8716981132075472
rest;edition46,  kalend;0.8716981132075472
rest;edition46,  magazin;0.8716981132075472
rest;edition46,  morg;0.8716981132075472
rest;edition46,  pegida;0.8716981132075472
rest;edition46,  wahrheit;0.8716981132075472
rest;gefuhlt,  magazin;0.8716981132075472
rest;gefuhlt,  morg;0.8716981132075472
rest;gefuhlt,  wahrheit;0.8716981132075472
rest;jahr,  magazin;0.8716981132075472
rest;jahr,  morg;0.8716981132075472
rest;jahr,  wahrheit;0.8716981132075472
rest;kalend,  magazin;0.8716981132075472
rest;kalend,  morg;0.8716981132075472
rest;kalend,  wahrheit;0.8716981132075472
rest;magazin;0.8716981132075472
rest;magazin,  morg;0.8716981132075472
rest;magazin,  pegida;0.8716981132075472
rest;magazin,  wahrheit;0.8716981132075472
rest;morg;0.8716981132075472
rest;morg,  pegida;0.8716981132075472
rest;morg,  wahrheit;0.8716981132075472
rest;pegida,  wahrheit;0.8716981132075472
rest;wahrheit;0.8716981132075472
beobacht;deutsch,  lass;0.8730853391684902
nolegida;nopegida;0.8731942215088283
rest;gefuhlt;0.8735849056603774
rest;gefuhlt,  jahr;0.8735849056603774
rest;gefuhlt,  kalend;0.8735849056603774
rest;gefuhlt,  pegida;0.8735849056603774
rest;jahr;0.8735849056603774
rest;jahr,  kalend;0.8735849056603774
rest;jahr,  pegida;0.8735849056603774
rest;kalend;0.8735849056603774
rest;kalend,  pegida;0.8735849056603774
fluchtling;pegida;0.8747135217723453
volk;pegida;0.8772189349112426
beobacht;deutsch;0.8774617067833698
beobacht;deutsch,  pegida;0.8774617067833698
morg;pegida;0.8783592644978784
via;pegida;0.8837656099903939
gobbel;pegida;0.8947368421052632
parisattack;pegida;0.9001751313485113
theaterplatz;pegida;0.9046653144016227
wenig;pegida;0.9085923217550275
gewalt;pegida;0.9089147286821705
paris;pegida;0.9090909090909091
dresdn;pegida;0.9094736842105263
http;pegida;0.9107551487414187
beobacht;lass,  verfassungsschutz;0.9146608315098468
beobacht;pegida,  verfassungsschutz;0.9212253829321663
beobacht;verfassungsschutz;0.9234135667396062
deutsch;pegida;0.9246519246519247
lang;pegida;0.9287128712871288
amp;pegida;0.9313824419778002
islamist;pegida;0.9325842696629213
htt;pegida;0.9344262295081968
ruf;pegida;0.9352226720647774
jahr;pegida;0.9361702127659575
wahrheit;pegida;0.9376083188908145
journalist;pegida;0.9388489208633094
lass;pegida;0.9407894736842105
beobacht;lass;0.9409190371991247
beobacht;lass,  pegida;0.9409190371991247
unt;besorgt;0.9446153846153846
unt;besorgt,  bug;0.9446153846153846
unt;besorgt,  islamist;0.9446153846153846
unt;besorgt,  muslim;0.9446153846153846
unt;besorgt,  nazi;0.9446153846153846
unt;besorgt,  pegida;0.9446153846153846
unt;besorgt,  unterscheidet;0.9446153846153846
unt;besorgt,  warum;0.9446153846153846
unt;bug;0.9446153846153846
unt;bug,  islamist;0.9446153846153846
unt;bug,  muslim;0.9446153846153846
unt;bug,  nazi;0.9446153846153846
unt;bug,  pegida;0.9446153846153846
unt;bug,  unterscheidet;0.9446153846153846
unt;bug,  warum;0.9446153846153846
unt;islamist;0.9446153846153846
unt;islamist,  muslim;0.9446153846153846
unt;islamist,  nazi;0.9446153846153846
unt;islamist,  pegida;0.9446153846153846
unt;islamist,  unterscheidet;0.9446153846153846
unt;islamist,  warum;0.9446153846153846
unt;muslim;0.9446153846153846
unt;muslim,  nazi;0.9446153846153846
unt;muslim,  pegida;0.9446153846153846
unt;muslim,  unterscheidet;0.9446153846153846
unt;muslim,  warum;0.9446153846153846
unt;nazi;0.9446153846153846
unt;nazi,  pegida;0.9446153846153846
unt;nazi,  unterscheidet;0.9446153846153846
unt;nazi,  warum;0.9446153846153846
unt;pegida,  unterscheidet;0.9446153846153846
unt;pegida,  warum;0.9446153846153846
unt;unterscheidet;0.9446153846153846
unt;warum;0.9446153846153846
unt;unterscheidet,  warum;0.9446153846153846
rest;pegida;0.9471698113207547
warum;pegida;0.9486125385405961
muslim;pegida;0.9486215538847118
steh;pegida;0.9553990610328639
teilnehm;pegida;0.9586305278174037
chef;pegida;0.9657534246575342
gefuhlt;edition46;0.9726315789473684
gefuhlt;edition46,  jahr;0.9726315789473684
gefuhlt;edition46,  kalend;0.9726315789473684
gefuhlt;edition46,  magazin;0.9726315789473684
gefuhlt;edition46,  morg;0.9726315789473684
gefuhlt;edition46,  pegida;0.9726315789473684
gefuhlt;edition46,  rest;0.9726315789473684
gefuhlt;edition46,  wahrheit;0.9726315789473684
gefuhlt;magazin;0.9726315789473684
gefuhlt;jahr,  magazin;0.9726315789473684
gefuhlt;kalend,  magazin;0.9726315789473684
gefuhlt;morg;0.9726315789473684
gefuhlt;jahr,  morg;0.9726315789473684
gefuhlt;kalend,  morg;0.9726315789473684
gefuhlt;magazin,  morg;0.9726315789473684
gefuhlt;magazin,  pegida;0.9726315789473684
gefuhlt;morg,  pegida;0.9726315789473684
gefuhlt;magazin,  rest;0.9726315789473684
gefuhlt;morg,  rest;0.9726315789473684
gefuhlt;jahr,  wahrheit;0.9726315789473684
gefuhlt;kalend,  wahrheit;0.9726315789473684
gefuhlt;magazin,  wahrheit;0.9726315789473684
gefuhlt;morg,  wahrheit;0.9726315789473684
gefuhlt;rest,  wahrheit;0.9726315789473684
gefuhlt;jahr;0.9747368421052631
gefuhlt;kalend;0.9747368421052631
gefuhlt;jahr,  kalend;0.9747368421052631
gefuhlt;jahr,  pegida;0.9747368421052631
gefuhlt;kalend,  pegida;0.9747368421052631
gefuhlt;rest;0.9747368421052631
gefuhlt;jahr,  rest;0.9747368421052631
