IF;THEN;CONFIDENCE
sag;durf,  refugeeswelcom;0.6793103448275862
sag;refugeeswelcom,  wohl;0.6827586206896552
sag;durf;0.6862068965517242
sag;durf,  wohl;0.6862068965517242
sag;wohl;0.6896551724137931
leb;bericht,  nopegida;0.6925795053003534
leb;bericht,  refugeeswelcom;0.6925795053003534
leb;erlebniss,  nopegida;0.6925795053003534
leb;erlebniss,  refugeeswelcom;0.6925795053003534
leb;fluchtling,  nopegida;0.6925795053003534
leb;freital,  nopegida;0.6925795053003534
leb;freital,  refugeeswelcom;0.6925795053003534
leb;nopegida;0.6925795053003534
leb;nopegida,  refugeeswelcom;0.6925795053003534
leb;bericht;0.6996466431095406
leb;bericht,  erlebniss;0.6996466431095406
leb;bericht,  fluchtling;0.6996466431095406
leb;bericht,  freital;0.6996466431095406
leb;erlebniss;0.6996466431095406
leb;erlebniss,  fluchtling;0.6996466431095406
leb;erlebniss,  freital;0.6996466431095406
leb;fluchtling,  freital;0.6996466431095406
leb;freital;0.6996466431095406
wien;refugeeswelcom;0.7171314741035857
leb;fluchtling,  refugeeswelcom;0.7243816254416962
pegida;refugeeswelcom;0.7272727272727273
leb;fluchtling;0.7314487632508834
willkomm;refugeeswelcom;0.7321428571428571
braucht;refugeeswelcom;0.7456896551724138
freital;bericht,  nopegida;0.7686274509803922
freital;bericht,  refugeeswelcom;0.7686274509803922
freital;erlebniss,  nopegida;0.7686274509803922
freital;erlebniss,  refugeeswelcom;0.7686274509803922
freital;fluchtling,  nopegida;0.7686274509803922
freital;fluchtling,  refugeeswelcom;0.7686274509803922
freital;leb,  nopegida;0.7686274509803922
freital;leb,  refugeeswelcom;0.7686274509803922
freital;nopegida,  refugeeswelcom;0.7686274509803922
freital;nopegida;0.7725490196078432
dank;refugeeswelcom;0.7730192719486081
freital;bericht;0.7764705882352941
freital;bericht,  erlebniss;0.7764705882352941
freital;bericht,  fluchtling;0.7764705882352941
freital;bericht,  leb;0.7764705882352941
wohl;durf,  refugeeswelcom;0.7764705882352941
freital;erlebniss;0.7764705882352941
freital;erlebniss,  fluchtling;0.7764705882352941
freital;erlebniss,  leb;0.7764705882352941
freital;fluchtling;0.7764705882352941
freital;fluchtling,  leb;0.7764705882352941
freital;leb;0.7764705882352941
wohl;refugeeswelcom,  sag;0.7764705882352941
wohl;durf,  sag;0.7803921568627451
wohl;sag;0.7843137254901961
wohl;durf;0.792156862745098
deutsch;refugeeswelcom;0.7990196078431373
nonazis;refugeeswelcom;0.8125
morg;refugeeswelcom;0.8161434977578476
hilf;refugeeswelcom;0.8316831683168316
kaltland;refugeeswelcom;0.8325991189427313
https;refugeeswelcom;0.8338983050847457
job;helf;0.8426395939086294
nopegida;refugeeswelcom;0.8474226804123711
durf;refugeeswelcom,  sag;0.8528138528138528
durf;refugeeswelcom,  wohl;0.8571428571428571
durf;sag;0.8614718614718615
