IF;THEN;CONFIDENCE
europa;mensch;0.6552908349431208
ticket;deutschland,  sportevent;0.6653404067197171
ticket;sportevent;0.6653404067197171
europa;politik;0.6857694784288474
npd;afd;0.6884735202492211
demo;afd;0.6973871733966746
migrant;fluchtling;0.6985456148082856
jung;bildung;0.853596757852077
jung;bildung,  politik;0.853596757852077
jung;politik;0.8633907463694698
spiel;bildung;0.870042194092827
spiel;bildung,  brief;0.870042194092827
spiel;bildung,  fur;0.870042194092827
spiel;bildung,  jung;0.870042194092827
spiel;bildung,  madch;0.870042194092827
spiel;bildung,  politik;0.870042194092827
spiel;bildung,  schul;0.870042194092827
spiel;bildung,  somm;0.870042194092827
spiel;brief;0.870042194092827
spiel;brief,  fur;0.870042194092827
spiel;brief,  jung;0.870042194092827
spiel;brief,  madch;0.870042194092827
spiel;brief,  politik;0.870042194092827
spiel;brief,  schul;0.870042194092827
spiel;brief,  somm;0.870042194092827
spiel;fur;0.870042194092827
spiel;fur,  jung;0.870042194092827
spiel;fur,  madch;0.870042194092827
spiel;fur,  politik;0.870042194092827
spiel;fur,  schul;0.870042194092827
spiel;fur,  somm;0.870042194092827
spiel;jung,  madch;0.870042194092827
spiel;jung,  schul;0.870042194092827
spiel;jung,  somm;0.870042194092827
spiel;madch,  politik;0.870042194092827
spiel;madch,  schul;0.870042194092827
spiel;madch,  somm;0.870042194092827
spiel;politik,  schul;0.870042194092827
spiel;politik,  somm;0.870042194092827
spiel;schul;0.870042194092827
spiel;schul,  somm;0.870042194092827
spiel;somm;0.870042194092827
spiel;madch;0.8704641350210971
spiel;jung;0.8708860759493671
spiel;jung,  politik;0.8708860759493671
spiel;politik;0.8780590717299578
schul;bildung,  brief;0.8903281519861831
schul;bildung,  fur;0.8903281519861831
schul;bildung,  jung;0.8903281519861831
schul;bildung,  madch;0.8903281519861831
schul;bildung,  somm;0.8903281519861831
schul;bildung,  spiel;0.8903281519861831
schul;brief;0.8903281519861831
schul;brief,  fur;0.8903281519861831
schul;brief,  jung;0.8903281519861831
schul;brief,  madch;0.8903281519861831
schul;brief,  politik;0.8903281519861831
schul;brief,  somm;0.8903281519861831
schul;brief,  spiel;0.8903281519861831
schul;fur;0.8903281519861831
schul;fur,  jung;0.8903281519861831
schul;fur,  madch;0.8903281519861831
schul;fur,  politik;0.8903281519861831
schul;fur,  somm;0.8903281519861831
schul;fur,  spiel;0.8903281519861831
schul;jung,  madch;0.8903281519861831
schul;jung,  politik;0.8903281519861831
schul;jung,  somm;0.8903281519861831
schul;jung,  spiel;0.8903281519861831
schul;madch,  politik;0.8903281519861831
schul;madch,  somm;0.8903281519861831
schul;madch,  spiel;0.8903281519861831
schul;politik,  somm;0.8903281519861831
schul;politik,  spiel;0.8903281519861831
schul;somm;0.8903281519861831
schul;spiel;0.8903281519861831
schul;somm,  spiel;0.8903281519861831
schul;jung;0.8911917098445595
schul;madch;0.8911917098445595
schul;bildung,  politik;0.8929188255613126
hock;afd;0.8941896024464832
arzt;https;0.8952442159383034
arzt;fluchtling,  https;0.8952442159383034
arzt;fluchtling,  ingenieur;0.8952442159383034
arzt;https,  ingenieur;0.8952442159383034
arzt;https,  migrant;0.8952442159383034
arzt;pegida;0.8952442159383034
arzt;fluchtling,  pegida;0.8952442159383034
arzt;https,  pegida;0.8952442159383034
arzt;ingenieur,  pegida;0.8952442159383034
arzt;migrant,  pegida;0.8952442159383034
arzt;fluchtling,  vergewaltig;0.8952442159383034
arzt;https,  vergewaltig;0.8952442159383034
arzt;pegida,  vergewaltig;0.8952442159383034
arzt;fluchtling,  weiterstadt;0.8952442159383034
arzt;https,  weiterstadt;0.8952442159383034
arzt;pegida,  weiterstadt;0.8952442159383034
arzt;ingenieur,  migrant;0.8958868894601543
arzt;migrant,  vergewaltig;0.8958868894601543
arzt;weiterstadt;0.8958868894601543
arzt;ingenieur,  weiterstadt;0.8958868894601543
arzt;migrant,  weiterstadt;0.8958868894601543
arzt;vergewaltig,  weiterstadt;0.8958868894601543
arzt;fluchtling,  migrant;0.8965295629820051
arzt;vergewaltig;0.8965295629820051
arzt;ingenieur,  vergewaltig;0.8965295629820051
schul;bildung;0.8972366148531952
arzt;migrant;0.8991002570694088
madch;bildung;0.9016178399650197
madch;bildung,  brief;0.9016178399650197
madch;bildung,  fur;0.9016178399650197
madch;bildung,  jung;0.9016178399650197
madch;bildung,  politik;0.9016178399650197
madch;bildung,  schul;0.9016178399650197
madch;bildung,  somm;0.9016178399650197
madch;bildung,  spiel;0.9016178399650197
madch;brief;0.9016178399650197
madch;brief,  fur;0.9016178399650197
madch;brief,  jung;0.9016178399650197
madch;brief,  politik;0.9016178399650197
madch;brief,  schul;0.9016178399650197
madch;brief,  somm;0.9016178399650197
madch;brief,  spiel;0.9016178399650197
madch;fur;0.9016178399650197
madch;fur,  jung;0.9016178399650197
madch;fur,  politik;0.9016178399650197
madch;fur,  schul;0.9016178399650197
madch;fur,  somm;0.9016178399650197
madch;fur,  spiel;0.9016178399650197
madch;jung,  politik;0.9016178399650197
madch;jung,  schul;0.9016178399650197
madch;jung,  spiel;0.9016178399650197
madch;politik,  schul;0.9016178399650197
madch;politik,  somm;0.9016178399650197
madch;schul,  somm;0.9016178399650197
madch;politik,  spiel;0.9016178399650197
madch;schul,  spiel;0.9016178399650197
madch;somm,  spiel;0.9016178399650197
madch;spiel;0.9020550940096196
arzt;fluchtling;0.9023136246786633
madch;schul;0.9024923480542195
madch;jung,  somm;0.9029296020988195
madch;somm;0.9038041101880192
madch;politik;0.9068648885002186
treff;bildung;0.906969696969697
treff;bildung,  europa;0.906969696969697
treff;bildung,  jung;0.906969696969697
treff;bildung,  kapitel;0.906969696969697
