IF;THEN;CONFIDENCE
spielfeld;refuge;0.6507177033492823
spd;cdu;0.6545924967658473
lesbos;refuge;0.6567567567567567
grun;spd;0.656934306569343
link;grun;0.6579476861167002
link;spd;0.6639839034205232
pirat;fdp;0.6683608640406608
fluchtling;refuge;0.6842936069455406
europa;refuge;0.6851851851851852
nacht;heut;0.6931818181818182
gest;refuge;0.7092651757188498
grad;fucking;0.7389830508474576
grad;fucking,  heut;0.7389830508474576
grad;fucking,  kind;0.7389830508474576
grad;fucking,  muss;0.7389830508474576
grad;fucking,  nacht;0.7389830508474576
grad;fucking,  null;0.7389830508474576
grad;fucking,  osterreich;0.7389830508474576
grad;fucking,  refugeecrisis;0.7389830508474576
grad;fucking,  schlaf;0.7389830508474576
grad;heut;0.7389830508474576
grad;heut,  kind;0.7389830508474576
grad;muss;0.7389830508474576
grad;heut,  muss;0.7389830508474576
grad;kind,  muss;0.7389830508474576
grad;nacht;0.7389830508474576
grad;heut,  nacht;0.7389830508474576
grad;kind,  nacht;0.7389830508474576
grad;muss,  nacht;0.7389830508474576
grad;null;0.7389830508474576
grad;heut,  null;0.7389830508474576
grad;kind,  null;0.7389830508474576
grad;muss,  null;0.7389830508474576
grad;nacht,  null;0.7389830508474576
grad;heut,  osterreich;0.7389830508474576
grad;kind,  osterreich;0.7389830508474576
grad;muss,  osterreich;0.7389830508474576
grad;nacht,  osterreich;0.7389830508474576
grad;null,  osterreich;0.7389830508474576
grad;refugeecrisis;0.7389830508474576
grad;heut,  refugeecrisis;0.7389830508474576
grad;kind,  refugeecrisis;0.7389830508474576
grad;muss,  refugeecrisis;0.7389830508474576
grad;nacht,  refugeecrisis;0.7389830508474576
grad;null,  refugeecrisis;0.7389830508474576
grad;osterreich,  refugeecrisis;0.7389830508474576
grad;schlaf;0.7389830508474576
grad;heut,  schlaf;0.7389830508474576
grad;kind,  schlaf;0.7389830508474576
grad;muss,  schlaf;0.7389830508474576
grad;nacht,  schlaf;0.7389830508474576
grad;null,  schlaf;0.7389830508474576
grad;osterreich,  schlaf;0.7389830508474576
grad;refugeecrisis,  schlaf;0.7389830508474576
grad;kind;0.7423728813559322
deutschland;refuge;0.7880794701986755
dringend;refuge;0.8215962441314554
merkel;refuge;0.8247566063977747
grad;osterreich;0.8542372881355932
seehof;refuge;0.8631840796019901
null;fucking;0.8825910931174089
null;fucking,  grad;0.8825910931174089
null;fucking,  heut;0.8825910931174089
null;fucking,  kind;0.8825910931174089
null;fucking,  muss;0.8825910931174089
null;fucking,  nacht;0.8825910931174089
null;fucking,  osterreich;0.8825910931174089
null;fucking,  refugeecrisis;0.8825910931174089
null;fucking,  schlaf;0.8825910931174089
null;grad;0.8825910931174089
null;grad,  heut;0.8825910931174089
null;grad,  kind;0.8825910931174089
null;grad,  muss;0.8825910931174089
null;grad,  nacht;0.8825910931174089
null;grad,  osterreich;0.8825910931174089
null;grad,  refugeecrisis;0.8825910931174089
null;grad,  schlaf;0.8825910931174089
null;heut;0.8825910931174089
null;heut,  kind;0.8825910931174089
null;heut,  muss;0.8825910931174089
null;heut,  nacht;0.8825910931174089
null;heut,  osterreich;0.8825910931174089
null;heut,  refugeecrisis;0.8825910931174089
null;heut,  schlaf;0.8825910931174089
null;kind,  muss;0.8825910931174089
null;kind,  nacht;0.8825910931174089
null;kind,  osterreich;0.8825910931174089
null;kind,  refugeecrisis;0.8825910931174089
null;kind,  schlaf;0.8825910931174089
null;muss;0.8825910931174089
null;muss,  nacht;0.8825910931174089
null;muss,  osterreich;0.8825910931174089
null;muss,  refugeecrisis;0.8825910931174089
null;muss,  schlaf;0.8825910931174089
null;nacht;0.8825910931174089
null;nacht,  osterreich;0.8825910931174089
null;nacht,  refugeecrisis;0.8825910931174089
null;nacht,  schlaf;0.8825910931174089
null;refugeecrisis;0.8825910931174089
null;osterreich,  refugeecrisis;0.8825910931174089
null;schlaf;0.8825910931174089
null;osterreich,  schlaf;0.8825910931174089
null;refugeecrisis,  schlaf;0.8825910931174089
null;kind;0.8866396761133604
null;osterreich;0.8987854251012146
chef;fdp;0.9271255060728745
freihandel;ttip;0.9887640449438202
fucking;grad;1.0
fucking;heut;1.0
fucking;grad,  heut;1.0
fucking;kind;1.0
fucking;grad,  kind;1.0
fucking;heut,  kind;1.0
