IF;THEN;CONFIDENCE
jahr;schon;0.6510067114093959
tat;akbar,  lang;0.6615384615384615
tat;akbar,  pegida;0.6615384615384615
tat;akbar,  ruf;0.6615384615384615
tat;akbar,  ruft;0.6615384615384615
tat;akbar,  steh;0.6615384615384615
tat;akbar,  volk;0.6615384615384615
tat;allahu,  lang;0.6615384615384615
tat;allahu,  pegida;0.6615384615384615
tat;allahu,  ruf;0.6615384615384615
tat;allahu,  ruft;0.6615384615384615
tat;allahu,  steh;0.6615384615384615
tat;allahu,  volk;0.6615384615384615
tat;islam,  lang;0.6615384615384615
tat;islam,  ruf;0.6615384615384615
tat;islam,  ruft;0.6615384615384615
tat;islam,  steh;0.6615384615384615
tat;islam,  volk;0.6615384615384615
tat;lang;0.6615384615384615
tat;lang,  pegida;0.6615384615384615
tat;lang,  ruf;0.6615384615384615
tat;lang,  ruft;0.6615384615384615
tat;lang,  steh;0.6615384615384615
tat;lang,  volk;0.6615384615384615
tat;pegida,  ruf;0.6615384615384615
tat;pegida,  ruft;0.6615384615384615
tat;pegida,  steh;0.6615384615384615
tat;pegida,  volk;0.6615384615384615
tat;ruf;0.6615384615384615
tat;ruf,  ruft;0.6615384615384615
tat;ruf,  steh;0.6615384615384615
tat;ruf,  volk;0.6615384615384615
tat;ruft;0.6615384615384615
tat;ruft,  steh;0.6615384615384615
tat;ruft,  volk;0.6615384615384615
tat;steh,  volk;0.6615384615384615
tat;islam,  pegida;0.6637362637362637
tat;steh;0.6637362637362637
dass;schon;0.6646778042959427
tat;volk;0.6681318681318681
steh;islam;0.6686991869918699
tat;akbar;0.6703296703296703
tat;akbar,  allahu;0.6703296703296703
tat;akbar,  islam;0.6703296703296703
tat;allahu;0.6703296703296703
tat;allahu,  islam;0.6703296703296703
tat;pegida;0.6725274725274726
nennt;afd,  fluchtlingshelf;0.6738461538461539
nennt;afd,  gauland;0.6738461538461539
nennt;afd,  idiot;0.6738461538461539
nennt;afd,  nutzlich;0.6738461538461539
nennt;fluchtlingshelf;0.6738461538461539
