IF;THEN;CONFIDENCE
bild;1000;0.6504297994269341
bild;1000,  wort;0.6504297994269341
bild;parisattack;0.6523400191021967
nachricht;berlin;0.6525179856115108
nachricht;deutschland;0.6525179856115108
bild;mal,  refugeeswelcom;0.6532951289398281
bild;mal;0.6561604584527221
bild;refugeeswelcom,  wort;0.6599808978032474
bild;sagt,  wort;0.6609360076408787
bild;refugeeswelcom,  sagt;0.66189111747851
bild;mehr,  refugeeswelcom;0.6638013371537727
bild;mehr,  wort;0.6666666666666666
bild;mehr,  sagt;0.673352435530086
bitt;refugeeswelcom;0.6742081447963801
bild;sagt;0.6781279847182426
bild;wort;0.6781279847182426
bild;mehr;0.6809933142311366
politik;berlin;0.6876790830945558
sagt;mehr;0.6901287553648069
npd;berlin;0.6923076923076923
uhr;refugeeswelcom;0.7243243243243244
job;helf;0.7249544626593807
geht;refugeeswelcom;0.75
heut;refugeeswelcom;0.751004016064257
nazis;refugeeswelcom;0.7564432989690721
mensch;refugeeswelcom;0.7603143418467584
deutsch;refugeeswelcom;0.7607260726072608
sagt;refugeeswelcom;0.7622317596566524
mehr;refugeeswelcom;0.781578947368421
via;refugeeswelcom;0.782608695652174
paris;refugeeswelcom;0.8130671506352087
hetz;refugeeswelcom;0.8209606986899564
refuge;refugeeswelcom;0.8277004638833665
kaltland;refugeeswelcom;0.828996282527881
lieb;refugeeswelcom;0.8343558282208589
recht;refugeeswelcom;0.8349609375
amp;refugeeswelcom;0.8433079434167573
1000;bild,  mal;0.8445273631840796
1000;mal,  mehr;0.8445273631840796
1000;bild,  parisattack;0.8445273631840796
1000;mal,  parisattack;0.8445273631840796
1000;mehr,  parisattack;0.8445273631840796
1000;bild,  refugeeswelcom;0.8445273631840796
1000;mal,  refugeeswelcom;0.8445273631840796
1000;mal,  sagt;0.8445273631840796
1000;parisattack,  sagt;0.8445273631840796
1000;refugeeswelcom,  sagt;0.8445273631840796
1000;mal,  wort;0.8445273631840796
1000;parisattack,  wort;0.8445273631840796
1000;refugeeswelcom,  wort;0.8445273631840796
1000;mal;0.845771144278607
1000;bild,  mehr;0.845771144278607
1000;parisattack;0.845771144278607
